,Country Code,Country Name,City,CDP_id,CDP_Date_measure,CDP_Latitude,CDP_Longitude,CDP_Altitude,CDP_GDP,CDP_Land_Area,CDP_Population,CDP_Temperature,CDP_EmissionsScope1,CDP_EmissionsScope2,CDP_EmissionsScope3,CDP_TotalEmissions,CDP_Total+Emissions,CDP_Gas_CH4,CDP_Gas_CO2,CDP_Gas_N20,CDP_Gas_HFCs,CDP_Gas_NF3,CDP_Gas_PFCs,CDP_Gas_SF6,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,GINI_GINI,POP_Population,GDP_GDP,GDP_Property Rights,GDP_Government Integrity,GDP_Judicial Effectiveness,GDP_Tax Burden,GDP_Government Spending,GDP_Fiscal Health,GDP_Business Freedom,GDP_Labor Freedom,GDP_Monetary Freedom,GDP_Trade Freedom,GDP_Investment Freedom,GDP_Financial Freedom,HDI_HDI,CDP_inconsistent,CDP_pct_change2,Emission_Population,Classif,CategClassif
109,ECU,Ecuador,SantiagoGuayaquil,36045,2014.0,-2.17099,-79.9223,4.0,1593502931.0,5047.0,2497903.0,26.0,5429899.0,1357475.0,,6787374.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.3715,-1.7345,-0.7010000000000001,47.08,7.7085,19.579,2.367,2.8295000000000003,0.111,1072.3345,0.0685,0.23399999999999999,0.27899999999999997,0.212,2.209,,1.2735,1.5975,34.2915,,0.133,,0.077,0.096,2.0615,,,0.2845,0.023,0.3295,0.1505,,930.35,28.4105,55.193999999999996,58.3805,,0.16899999999999998,0.013000000000000001,0.3445,0.1545,98.59,5.978,20.57,1.247,4.8,0.29100000000000004,186.393,11302.706,1.103,44.85,63.602,48.95,26.85,33.45,22.3,79.15,43.95,56.4,55.45,49.45,67.9,70.55000000000003,32.5,40.0,0.759,0.0,0.0,2.717228811527109,1,5
110,ESP,Spain,Barcelona,1499,2016.0,41.3823,2.1775,13.0,64567300000.0,101.575,1617601.5,18.0,2872496.5,671917.5,63062.33333333334,2950048.5,2822928.0,1.0,1.0,0.75,0.25,0.25,0.25,0.25,272.1625,1.754,4.4475,286.5375,14.3745,5.2940000000000005,5.8315,6.1400000000000015,0.7545,14255.966,0.892,,,,9.558,50.76600000000001,3.8080000000000003,62.206,142.825,2.9995000000000003,0.205,1.0875,0.08149999999999999,1.3330000000000002,3.0605,0.0645,0.34950000000000003,1.169,0.8525,0.915,0.639,4778.3675,7212.872499999998,1419.1564999999996,70.9855,674.3095000000002,0.637,1.2830000000000001,0.627,0.43200000000000005,1.7169999999999999,,,,,,,,,,34.7,80.322,65.32499999999999,73.025,53.925,54.77500000000001,62.225,44.675,44.175,66.7,57.45,85.425,86.57499999999997,85.0,70.0,0.904,0.0,-0.03689769399463283,1.823717707976903,1,5
111,ESP,Spain,Madrid,31171,2013.2857142857144,40.1076,-3.3875599999999997,655.0,64751974193.0,604.1517333333333,2397950.5,15.0,6943816.0,3345014.0,422718.0,10603084.0,10581806.0,1.0,1.0,0.8571428571428571,1.0,0.5714285714285714,1.0,1.0,262.99640000000005,-0.12319999999999992,-0.8360000000000003,281.6562,18.6596,7.185,5.627999999999999,6.026999999999999,0.7454000000000001,13585.2508,0.9004,0.17175,0.18525000000000005,0.16524999999999998,8.9236,52.8366,3.839,58.023999999999994,136.4916,2.8819999999999997,0.191,1.1304000000000003,0.08220000000000001,1.2418,2.9210000000000003,0.0618,0.3604,1.148,0.8545999999999999,1.042,0.6126,4648.6678,6861.2652,1270.103,61.47640000000001,650.8032000000002,0.6512,1.2896,0.6080000000000001,0.397,1.8326,285.4650000000001,6.106,38.625,0.826,19.81,0.4237500000000001,1575.263,33693.15875,1.0405,35.8,79.76433333333334,66.78571428571429,71.28571428571429,58.25714285714286,52.36666666666667,58.02857142857143,42.642857142857146,46.86666666666667,73.08571428571429,54.51428571428572,82.97142857142856,87.14285714285714,83.57142857142857,70.0,0.8934000000000001,0.0,-0.02755231586029031,4.421727637830722,1,5
112,ESP,Spain,Zaragoza,46473,2013.0,41.6086,-0.8870100000000001,208.0,33793459000.0,973.5,681836.0,16.3,1175162.74,613341.01,,2564254.6875,,0.5,1.0,0.5,0.5,0.5,0.5,0.5,260.82375,-1.7795000000000003,-5.191750000000001,280.60125,19.7775,7.67575,5.579749999999999,6.0025,0.73875,13585.1365,0.9005000000000001,0.17133333333333334,0.18633333333333327,0.16266666666666665,8.8505,50.608,3.872,58.38025,136.2525,2.861,0.1895,1.08225,0.08299999999999999,1.249,2.915,0.06125,0.345,1.1465,0.8590000000000001,1.0465,0.6045,4647.01975,6862.24625,1270.62325,61.47000000000001,650.8505,0.6509999999999999,1.28975,0.608,0.39675,1.8335,283.08,6.051333333333332,38.39,0.8203333333333332,19.686666666666664,0.421,1575.4216666666666,33677.02066666667,1.053,35.7,79.60475,66.825,70.3,60.45,53.9,57.175,41.05,26.9,75.125,53.375,82.5,87.4,82.5,70.0,0.893,0.0,-0.11575277971472668,3.760808592535448,1,5
113,ETH,Ethiopia,Addis Ababa,31146,2012.0,9.02887,38.7544,2650.0,,540.0,3592284.5,,3708292.0,,,4376076.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,15.013,10.8725,1.4500000000000002,20.233,5.2200000000000015,34.80699999999999,0.14300000000000002,0.1925,0.0425,204.028,0.013000000000000001,0.078,0.106,,3.217,1.4674999999999998,,,10.329,,0.0305,0.0135,,,0.0985,,0.0105,0.08549999999999999,,,0.21899999999999997,6.817500000000001,173.08199999999994,,,24.1285,0.001,0.0315,,,0.064,188.66,1.821,105.76,1.021,50.69,0.489,,,,,20.088,52.1,31.3,35.3,29.6,77.15,90.4,86.5,52.9,57.45,65.85,65.05,20.0,20.0,0.4705,0.0,0.18007859143778324,1.2181874793046041,1,2
114,FIN,Finland,Espoo,54409,2016.0,60.2055,24.6559,26.0,,312.0,276783.0,7.3,908934.0,279356.5,,1188290.5,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,45.261,-1.3880000000000001,-0.6890000000000002,65.699,20.4375,45.1255,8.204,11.908,0.1255,3086.3455,0.193,,,,0.603,17.493499999999994,0.11900000000000001,4.288,22.06,0.698,0.1095,3.1710000000000003,0.0215,0.777,3.9985,0.1265,0.1205,0.1805,0.059000000000000004,0.028500000000000008,0.0405,1209.692,1571.5220000000002,230.053,2.4285,46.544,0.1615,0.2795,0.1015,0.015,0.1185,,,,,,,,,,27.35,85.3535,74.05,89.8,89.9,82.7,66.55,1.15,79.19999999999997,90.05000000000003,51.95,85.55,86.95,85.0,80.0,0.9359999999999999,0.0,-0.036714654327522855,4.293220681906042,1,5
115,FIN,Finland,Helsinki,8242,2015.25,60.1733,24.941,,72067440000.0,215.25,631121.3333333335,5.9,2111827.333333333,1974795.666666667,0.0,2759308.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,45.466,-0.7814999999999999,-0.4485000000000001,65.49875,20.03275,44.12725,8.2615,11.9015,0.1275,3040.73975,0.1945,0.218,0.3115,0.1385,0.5552499999999999,17.61675,0.11275,4.44875,22.01375,0.7190000000000001,0.101,3.20125,0.0205,0.8085,4.0,0.13075,0.1215,0.18225,0.06325,0.02875,0.037750000000000006,1192.014,1549.27525,225.81475,2.30675,45.95375,0.162,0.2817500000000001,0.103,0.0145,0.12175,61.655,11.231,4.550000000000002,0.8290000000000001,4.66,0.8490000000000001,329.944,60103.4635,1.575,27.225,85.30175,73.525,89.9,89.45,82.7,66.5,1.675,79.19999999999997,90.85,53.1,83.225,87.475,86.25,80.0,0.9335,0.0,-0.0109028706782463,4.372072142493465,1,5
116,FIN,Finland,Lahti,54402,2013.666666666667,60.98330000000001,25.649999999999995,104.5,6141000000.0,488.2,119942.0,4.2,819660.0,140643.5,,696040.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,45.33833333333333,-1.9196666666666664,-0.99,64.80799999999999,19.47,43.04433333333333,8.248,11.790666666666667,0.128,3017.8963333333336,0.19533333333333336,0.218,0.3115,0.1385,0.5396666666666666,17.521,0.12,4.414333333333333,22.007666666666665,0.7356666666666666,0.09833333333333333,3.187666666666667,0.022,0.8033333333333333,4.003666666666667,0.134,0.12133333333333332,0.183,0.064,0.03133333333333333,0.037000000000000005,1183.1373333333333,1538.187666666667,223.64333333333332,2.251,45.65666666666666,0.16233333333333333,0.28300000000000003,0.10366666666666667,0.014333333333333332,0.12333333333333335,61.655,11.231,4.550000000000002,0.8290000000000001,4.66,0.8490000000000001,329.944,60103.4635,1.575,27.2,85.27499999999998,73.33333333333333,90.2,89.33333333333331,82.7,66.5,1.4666666666666668,77.3,91.16666666666669,53.96666666666667,82.3,87.66666666666669,86.66666666666669,80.0,0.9323333333333332,0.0,0.015434890438537591,5.803138183455337,1,3
117,FIN,Finland,Turku,50154,2012.75,60.4518,22.2666,10.0,8700000000.0,246.0,186500.0,5.5,394750.0,579350.0,,1008075.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,45.91475,-3.4237499999999987,-1.7692500000000002,65.5,19.5855,42.74225,8.366999999999999,11.9365,0.12975,2995.2740000000003,0.19625,0.222,0.31633333333333336,0.141,0.522,17.968,0.111,4.697,21.8685,0.74825,0.09525,3.27475,0.020250000000000004,0.8562500000000001,3.98475,0.1365,0.12325,0.183,0.069,0.02925,0.035750000000000004,1174.3975,1527.2615,221.366,2.1942500000000003,45.3985,0.16275,0.28400000000000003,0.10425,0.013999999999999999,0.12525,62.22666666666667,11.355333333333334,4.593333333333333,0.8383333333333334,4.673333333333333,0.8530000000000001,328.99133333333333,60033.96866666668,1.5766666666666669,27.1,85.25,73.35,90.15,90.35,82.7,66.15,3.325,77.3,91.775,52.1,81.45,87.7,87.5,80.0,0.93125,0.0,-0.042407334970125,5.405227882037534,0,3
118,FRA,France,Nancy,62180,2016.0,48.692054,6.184417,212.0,,142.3,265000.0,10.5,,,,2150000.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,343.4735,1.091,3.7105,441.5615,98.0875,28.5525,5.303999999999999,6.819000000000001,0.9685,37429.9055,2.396,0.131,0.168,0.12300000000000001,6.8025,37.769,2.93,89.523,202.687,3.762,0.105,0.583,0.0455,1.3824999999999998,3.13,0.0585,0.2625,1.679,1.274,0.7569999999999999,0.4625,18785.5505,14385.1695,3287.322,160.68199999999996,688.0084999999998,2.5525,2.6155,1.5005000000000002,1.003,1.8215,329.6,5.0969999999999995,59.87,0.9259999999999999,37.54,0.581,2772.5820000000012,42874.092000000004,1.0659999999999998,31.75,80.0485,62.8,82.5,69.35,72.7,47.65000000000001,2.25,57.0,78.2,43.8,80.35,82.5,70.0,70.0,0.8955,0.0,0.0,8.11320754716981,0,3
119,FRA,France,Nice,50220,2011.0,43.71020000000001,7.26195,18.0,,1400.0,555000.0,,1871017.0,268674.0,0.0,2948000.0,2139692.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,337.084,-0.6623333333333333,-2.3640000000000003,439.25633333333326,102.17266666666669,30.33633333333333,5.209666666666667,6.788666666666668,0.9466666666666668,37369.152,2.401666666666667,0.1315,0.16999999999999998,0.1215,6.909666666666667,36.525666666666666,2.9706666666666663,85.31166666666667,201.45333333333332,3.9130000000000003,0.10666666666666667,0.5643333333333332,0.046000000000000006,1.3183333333333334,3.1136666666666666,0.060666666666666674,0.2513333333333333,1.672666666666667,1.2093333333333334,0.7699999999999999,0.4706666666666666,18778.86933333333,14349.518333333332,3271.0586666666663,160.215,686.8793333333333,2.5610000000000004,2.6186666666666665,1.5003333333333335,1.0036666666666667,1.8323333333333331,330.4500000000001,5.1185,60.465,0.9365,38.23,0.5925,2792.8240000000005,43259.66,1.0825,32.333333333333336,80.00533333333334,62.9,81.33333333333333,68.36666666666666,72.7,47.5,2.566666666666667,60.8,79.60000000000002,44.0,79.39999999999998,82.63333333333334,71.66666666666667,70.0,0.8956666666666667,0.0,-0.12056546328122154,5.311711711711712,0,5
120,FRA,France,Paris,31175,2011.857142857143,48.85660000000001,2.3522199999999995,26.0,204500000000.0,105.0,2261908.25,13.55,3359242.0,1836421.0,2917831.0,6271901.428571427,7949494.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,342.821,-1.4528333333333332,-5.347166666666666,447.28200000000015,104.46083333333333,30.51233333333333,5.315333333333334,6.934833333333334,0.9670000000000001,37088.53966666667,2.431,0.13525,0.17625,0.122,7.0635,40.17183333333333,3.0,85.34250000000002,203.24983333333333,3.9933333333333336,0.1095,0.6229999999999999,0.046499999999999986,1.3230000000000002,3.1511666666666667,0.062166666666666676,0.2741666666666667,1.702,1.2375,0.7953333333333332,0.4821666666666666,18747.488,14180.786666666667,3202.192500000001,157.73083333333332,681.0536666666667,2.601166666666667,2.6365000000000003,1.5091666666666663,1.0078333333333334,1.8811666666666664,335.79,5.22275,61.3925,0.95475,38.28,0.5955,2822.47975,43897.99025,1.1085,32.23333333333333,79.91914285714286,63.34285714285714,81.64285714285714,68.94285714285714,70.5,48.55714285714286,3.5428571428571423,60.9,80.27142857142857,46.22857142857143,79.44285714285716,82.21428571428571,70.71428571428571,70.0,0.8943333333333333,0.0,-0.03466243605893076,2.772836355573409,1,5
121,GBR,United Kingdom,Birmingham,1850,2013.0,52.480174,-1.902907,140.0,84000000000.0,267.8,1101360.0,9.2,,,,5199.7,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,399.11,-5.534,-23.381,541.539,142.429,35.687,6.02,8.168,1.133,76697.595,4.966,0.155,0.21,0.177,4.553,47.888999999999996,4.525,165.114,174.291,2.737,0.069,0.722,0.068,2.49,2.6289999999999996,0.040999999999999995,0.33299999999999996,1.456,2.379,1.218,0.311,56705.69,12758.533000000001,6362.262,273.574,502.536,7.7810000000000015,2.345,2.952,1.73,1.357,461.54,6.9620000000000015,52.27,0.7879999999999999,28.4,0.428,2250.284,33941.955,0.872,34.8,82.88600000000002,76.4,90.0,78.0,,64.9,39.0,,86.0,71.8,76.4,88.0,90.0,80.0,0.924,0.0,0.0,0.004721162925837147,1,5
122,GBR,United Kingdom,Bournemouth,54521,2013.25,50.7192,-1.88076,22.0,,108.0,192550.0,14.0,370791.0,431850.0,,744085.0,761873.0,0.75,1.0,0.75,0.5,0.5,0.5,0.5,389.1123333333333,-3.4476666666666667,-14.117333333333335,539.3076666666666,150.19500000000005,38.650999999999996,5.8326666666666656,8.083,1.088,77083.03333333333,4.879,0.155,0.21,0.177,4.442333333333334,40.01233333333333,4.552333333333333,162.95766666666663,174.34799999999996,2.799666666666667,0.06666666666666668,0.6000000000000001,0.068,2.442333333333333,2.613,0.04166666666666666,0.277,1.4369999999999998,2.272,1.137,0.2993333333333333,56742.79333333334,12933.283333333333,6524.066999999999,278.1333333333333,506.93,7.636,2.3256666666666668,2.929,1.7140000000000002,1.3166666666666669,461.54,6.9620000000000015,52.27,0.7879999999999999,28.4,0.428,2250.284,33941.955,0.872,34.95,83.26975,77.42500000000003,92.075,79.775,90.90000000000002,64.975,43.375,54.16666666666666,89.975,73.125,81.95,86.975,90.0,80.0,0.9259999999999999,0.0,-0.016424966460103496,3.8643728901584002,1,5
