,Country Code,Country Name,City,CDP_id,CDP_Date_measure,CDP_Latitude,CDP_Longitude,CDP_Altitude,CDP_GDP,CDP_Land_Area,CDP_Population,CDP_Temperature,CDP_EmissionsScope1,CDP_EmissionsScope2,CDP_EmissionsScope3,CDP_TotalEmissions,CDP_Total+Emissions,CDP_Gas_CH4,CDP_Gas_CO2,CDP_Gas_N20,CDP_Gas_HFCs,CDP_Gas_NF3,CDP_Gas_PFCs,CDP_Gas_SF6,OWID_co2,OWID_co2_growth_prct,OWID_co2_growth_abs,OWID_consumption_co2,OWID_trade_co2,OWID_trade_co2_share,OWID_co2_per_capita,OWID_consumption_co2_per_capita,OWID_share_global_co2,OWID_cumulative_co2,OWID_share_global_cumulative_co2,OWID_co2_per_gdp,OWID_consumption_co2_per_gdp,OWID_co2_per_unit_energy,OWID_cement_co2,OWID_coal_co2,OWID_flaring_co2,OWID_gas_co2,OWID_oil_co2,OWID_other_industry_co2,OWID_cement_co2_per_capita,OWID_coal_co2_per_capita,OWID_flaring_co2_per_capita,OWID_gas_co2_per_capita,OWID_oil_co2_per_capita,OWID_other_co2_per_capita,OWID_share_global_coal_co2,OWID_share_global_oil_co2,OWID_share_global_gas_co2,OWID_share_global_flaring_co2,OWID_share_global_cement_co2,OWID_cumulative_coal_co2,OWID_cumulative_oil_co2,OWID_cumulative_gas_co2,OWID_cumulative_flaring_co2,OWID_cumulative_cement_co2,OWID_share_global_cumulative_coal_co2,OWID_share_global_cumulative_oil_co2,OWID_share_global_cumulative_gas_co2,OWID_share_global_cumulative_flaring_co2,OWID_share_global_cumulative_cement_co2,OWID_total_ghg,OWID_ghg_per_capita,OWID_methane,OWID_methane_per_capita,OWID_nitrous_oxide,OWID_nitrous_oxide_per_capita,OWID_primary_energy_consumption,OWID_energy_per_capita,OWID_energy_per_gdp,GINI_GINI,POP_Population,GDP_GDP,GDP_Property Rights,GDP_Government Integrity,GDP_Judicial Effectiveness,GDP_Tax Burden,GDP_Government Spending,GDP_Fiscal Health,GDP_Business Freedom,GDP_Labor Freedom,GDP_Monetary Freedom,GDP_Trade Freedom,GDP_Investment Freedom,GDP_Financial Freedom,HDI_HDI,CDP_inconsistent,CDP_pct_change2
101,DNK,Denmark,Hjrring,58610,2014.0,57.4568,9.9958,22.0,19088026316.0,7.5,65308.0,7.5,289000.0,128000.0,,417000.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.8555,-0.4954999999999994,-0.22999999999999998,50.7,14.844,41.519000000000005,6.2675,8.861,0.101,3973.06,0.2545,0.14300000000000002,0.197,0.18600000000000005,1.1444999999999999,7.335,0.2565,6.8454999999999995,19.903,0.37000000000000005,0.2,1.2825000000000002,0.045,1.1965,3.479,0.0645,0.051,0.16499999999999998,0.0975,0.0665,0.078,1825.7240000000002,1787.068,252.5115,17.939000000000004,76.195,0.248,0.32499999999999996,0.1155,0.112,0.2015,46.66,8.17,7.17,1.255,5.08,0.89,198.715,34795.163,0.767,28.45,87.69950000000001,75.19999999999999,90.85,88.45,68.5,38.35,4.0,95.4,94.65,85.9,84.95,87.5,90.0,80.0,0.9355,0.0,0.0
102,DNK,Denmark,HoejeTaastrup,58489,2015.6666666666667,55.65630000000001,12.2898,27.0,14519187240.0,78.0,50069.333333333336,8.1,159034.0,115856.0,0.0,274890.0,,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,35.454,-0.39833333333333293,-0.17699999999999996,50.939,15.484333333333334,43.80700000000001,6.186333333333334,8.887,0.09900000000000002,3990.397333333333,0.25266666666666665,0.14300000000000002,0.197,0.18600000000000005,1.1496666666666666,7.010666666666666,0.24833333333333332,6.722333333333332,19.942666666666664,0.37966666666666676,0.2006666666666667,1.2236666666666667,0.043333333333333335,1.1729999999999998,3.4796666666666667,0.066,0.048666666666666664,0.16433333333333333,0.09366666666666668,0.06233333333333333,0.07766666666666666,1828.8873333333333,1797.0720000000001,255.78333333333333,18.05666666666667,76.78066666666666,0.246,0.3233333333333333,0.115,0.11133333333333334,0.19933333333333336,46.66,8.17,7.17,1.255,5.08,0.89,198.715,34795.163,0.767,28.366666666666664,87.75766666666668,75.66666666666666,88.83333333333333,87.0,76.05,39.36666666666667,6.2,96.05000000000001,93.93333333333334,84.86666666666667,85.43333333333334,87.3,90.0,80.0,0.9366666666666666,0.0,-0.05231103629641961
103,DNK,Denmark,Hrsholm,58797,2016.0,55.8835,12.5049,,,,24856.0,,74806.0,93002.0,,167808.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.994,76.7,86.2,85.8,77.8,42.0,14.4,96.7,90.7,86.4,84.1,86.0,90.0,80.0,,0.0,0.0
104,DNK,Denmark,Hvidovre,60433,2015.0,55.642500000000005,12.4754,10.0,18709027233.0,25.0,52725.0,7.7,128584.33333333333,105712.0,0.0,228043.0,241747.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.6865,-3.1659999999999995,-1.169,50.928,16.2405,46.82300000000001,6.041,8.869,0.096,4007.7465,0.251,,,,1.177,6.309,0.236,6.577499999999999,20.000999999999998,0.386,0.20500000000000002,1.0990000000000002,0.041,1.1455,3.4835000000000003,0.067,0.0435,0.16349999999999998,0.09,0.0565,0.079,1832.033,1807.069,259.089,18.1755,77.372,0.244,0.3215,0.1145,0.1105,0.197,,,,,,,,,,28.45,87.875,76.13333333333333,85.89999999999999,84.93333333333334,76.63333333333333,40.199999999999996,10.233333333333334,96.26666666666667,92.36666666666667,85.0,85.33333333333333,86.63333333333333,90.0,80.0,0.9375,0.0,0.03941275137194844
105,DNK,Denmark,Sonderborg,58488,2015.0,54.9138,9.79217,,2357007058.0,496.6,74801.0,9.6,423379.0,1435937.0,,1806679.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.722,-6.127999999999999,-2.267,50.43899999999999,15.716,45.26300000000001,6.058,8.799,0.097,3990.421,0.253,,,,1.194,6.256,0.24,6.6789999999999985,19.98,0.373,0.208,1.092,0.042,1.165,3.486,0.065,0.043,0.16399999999999998,0.094,0.059,0.081,1828.852,1797.058,255.851,18.059,76.792,0.246,0.32299999999999995,0.115,0.111,0.199,,,,,,,,,,28.7,87.757,75.1,86.7,84.9,68.5,37.2,5.7,95.4,93.9,85.8,85.5,87.0,90.0,80.0,0.936,0.0,0.0
106,DNK,Denmark,rskbing,58609,2015.5,54.8914,10.4047,10.0,,88.0,6190.0,10.0,,,,205.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.8555,-0.4954999999999994,-0.22999999999999998,50.7,14.844,41.519000000000005,6.2675,8.861,0.101,3973.06,0.2545,0.14300000000000002,0.197,0.18600000000000005,1.1444999999999999,7.335,0.2565,6.8454999999999995,19.903,0.37000000000000005,0.2,1.2825000000000002,0.045,1.1965,3.479,0.0645,0.051,0.16499999999999998,0.0975,0.0665,0.078,1825.7240000000002,1787.068,252.5115,17.939000000000004,76.195,0.248,0.32499999999999996,0.1155,0.112,0.2015,46.66,8.17,7.17,1.255,5.08,0.89,198.715,34795.163,0.767,28.45,87.69950000000001,75.19999999999999,90.85,88.45,68.5,38.35,4.0,95.4,94.65,85.9,84.95,87.5,90.0,80.0,0.9355,0.0,-0.0888888888888889
107,ECU,Ecuador,Loja,69848,2015.0,-79.2042,-3.9931300000000003,,,1893.0,214855.0,,381960.0,41918.0,0.0,423878.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7,63.986,49.099999999999994,38.15,29.35,20.45,77.25,56.7,47.2,53.95,48.1,77.25,66.2,35.0,40.0,,0.0,0.0
108,ECU,Ecuador,Quito,42178,2013.4,-0.2333,-78.5167,2815.0,19048659500.0,4232.0,2239191.0,22.0,4963415.25,801004.0,,5535172.4,8083229.0,1.0,1.0,0.8,0.6,0.6,0.6,0.6,40.300250000000005,-0.7089999999999996,-0.34750000000000003,47.977000000000004,7.67675,19.06625,2.42225,2.8834999999999997,0.113,1072.91275,0.0685,0.2345,0.2795,0.2145,2.238,,1.2715,1.513,35.2775,,0.1345,,0.0765,0.09100000000000001,2.12,,,0.29224999999999995,0.021750000000000002,0.327,0.1525,,931.0472500000001,28.326999999999998,55.15825000000001,58.38075,,0.16899999999999998,0.01275,0.344,0.1545,99.375,6.077999999999999,20.505000000000003,1.254,4.779999999999999,0.2925,186.6515,11415.896499999999,1.0915,45.36,63.681799999999996,48.50000000000001,28.26,31.48,21.933333333333334,78.76,49.38,45.166666666666664,54.4,48.419999999999995,69.52000000000001,69.54,33.0,40.0,0.761,0.0,0.022744512101189374
109,ECU,Ecuador,SantiagoGuayaquil,36045,2014.0,-2.17099,-79.9223,4.0,1593502931.0,5047.0,2497903.0,26.0,5429899.0,1357475.0,,6787374.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,39.3715,-1.7345,-0.7010000000000001,47.08,7.7085,19.579,2.367,2.8295000000000003,0.111,1072.3345,0.0685,0.234,0.279,0.212,2.209,,1.2734999999999999,1.5975,34.2915,,0.133,,0.077,0.096,2.0615,,,0.2845,0.023,0.3295,0.1505,,930.35,28.4105,55.194,58.3805,,0.169,0.013,0.3445,0.1545,98.59,5.978,20.57,1.247,4.8,0.29100000000000004,186.393,11302.706,1.103,44.85,63.602000000000004,48.95,26.85,33.45,22.3,79.15,43.95,56.4,55.45,49.45,67.9,70.55000000000001,32.5,40.0,0.759,0.0,0.0
110,ESP,Spain,Barcelona,1499,2016.0,41.3823,2.1775,13.0,64567300000.0,101.575,1617601.5,18.0,2872496.5,671917.5,63062.333333333336,2950048.5,2822928.0,1.0,1.0,0.75,0.25,0.25,0.25,0.25,272.1625,1.754,4.4475,286.5375,14.374500000000001,5.2940000000000005,5.8315,6.140000000000001,0.7545,14255.966,0.892,,,,9.558,50.766000000000005,3.808,62.206,142.825,2.9995000000000003,0.20500000000000002,1.0875,0.08149999999999999,1.333,3.0605,0.0645,0.34950000000000003,1.169,0.8525,0.915,0.639,4778.3675,7212.8724999999995,1419.1564999999998,70.9855,674.3095000000001,0.637,1.283,0.627,0.432,1.717,,,,,,,,,,34.7,80.322,65.32499999999999,73.025,53.925,54.775000000000006,62.225,44.675,44.175,66.7,57.45,85.425,86.57499999999999,85.0,70.0,0.904,0.0,-0.03689769399463283
111,ESP,Spain,Madrid,31171,2013.2857142857142,40.1076,-3.38756,655.0,64751974193.0,604.1517333333333,2397950.5,15.0,6943816.0,3345014.0,422718.0,10603084.0,10581806.0,1.0,1.0,0.8571428571428571,1.0,0.5714285714285714,1.0,1.0,262.99640000000005,-0.12319999999999993,-0.8360000000000003,281.6562,18.6596,7.185,5.628,6.026999999999999,0.7454000000000001,13585.2508,0.9004,0.17175,0.18525000000000003,0.16524999999999998,8.9236,52.8366,3.839,58.024,136.4916,2.882,0.191,1.1304000000000003,0.08220000000000001,1.2418,2.9210000000000003,0.0618,0.36039999999999994,1.1480000000000001,0.8545999999999999,1.042,0.6126,4648.6678,6861.2652,1270.103,61.47640000000001,650.8032000000001,0.6512,1.2895999999999999,0.6080000000000001,0.39699999999999996,1.8326,285.46500000000003,6.106,38.625,0.826,19.81,0.42375000000000007,1575.263,33693.15875,1.0405,35.8,79.76433333333334,66.78571428571429,71.28571428571429,58.25714285714286,52.36666666666667,58.02857142857143,42.642857142857146,46.86666666666667,73.08571428571429,54.51428571428572,82.97142857142856,87.14285714285714,83.57142857142857,70.0,0.8934000000000001,0.0,-0.02755231586029031
112,ESP,Spain,Zaragoza,46473,2013.0,41.6086,-0.8870100000000001,208.0,33793459000.0,973.5,681836.0,16.3,1175162.74,613341.01,,2564254.6875,,0.5,1.0,0.5,0.5,0.5,0.5,0.5,260.82375,-1.7795000000000003,-5.191750000000001,280.60125,19.7775,7.67575,5.579749999999999,6.0024999999999995,0.73875,13585.1365,0.9005000000000001,0.17133333333333334,0.18633333333333332,0.16266666666666665,8.8505,50.608000000000004,3.872,58.380250000000004,136.2525,2.861,0.1895,1.08225,0.08299999999999999,1.2489999999999999,2.915,0.06125,0.345,1.1465,0.859,1.0465,0.6045,4647.01975,6862.24625,1270.62325,61.470000000000006,650.8505,0.651,1.28975,0.608,0.39675,1.8335000000000001,283.08,6.051333333333333,38.39,0.8203333333333332,19.686666666666664,0.42100000000000004,1575.4216666666664,33677.02066666667,1.053,35.7,79.60475,66.825,70.3,60.45,53.9,57.175,41.050000000000004,26.9,75.125,53.375,82.5,87.4,82.5,70.0,0.893,0.0,-0.11575277971472667
113,ETH,Ethiopia,Addis Ababa,31146,2012.0,9.02887,38.7544,2650.0,,540.0,3592284.5,,3708292.0,,,4376076.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,15.013,10.872499999999999,1.4500000000000002,20.232999999999997,5.220000000000001,34.80699999999999,0.14300000000000002,0.1925,0.042499999999999996,204.028,0.013,0.078,0.106,,3.217,1.4674999999999998,,,10.329,,0.0305,0.0135,,,0.0985,,0.010499999999999999,0.08549999999999999,,,0.219,6.817500000000001,173.08199999999994,,,24.1285,0.001,0.0315,,,0.064,188.66,1.821,105.76,1.021,50.69,0.489,,,,,20.088,52.1,31.3,35.3,29.6,77.15,90.4,86.5,52.9,57.45,65.85,65.05,20.0,20.0,0.47050000000000003,0.0,0.18007859143778326
114,FIN,Finland,Espoo,54409,2016.0,60.2055,24.6559,26.0,,312.0,276783.0,7.3,908934.0,279356.5,,1188290.5,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,45.260999999999996,-1.388,-0.6890000000000002,65.699,20.4375,45.1255,8.204,11.908000000000001,0.1255,3086.3455,0.193,,,,0.603,17.493499999999997,0.119,4.288,22.060000000000002,0.698,0.1095,3.1710000000000003,0.021500000000000002,0.777,3.9985,0.1265,0.1205,0.1805,0.059,0.028500000000000004,0.0405,1209.692,1571.522,230.053,2.4285,46.544,0.1615,0.2795,0.1015,0.015,0.1185,,,,,,,,,,27.35,85.3535,74.05,89.8,89.9,82.7,66.55,1.15,79.19999999999999,90.05000000000001,51.95,85.55,86.95,85.0,80.0,0.936,0.0,-0.036714654327522855
115,FIN,Finland,Helsinki,8242,2015.25,60.1733,24.941,,72067440000.0,215.25,631121.3333333334,5.9,2111827.3333333335,1974795.6666666667,0.0,2759308.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,45.465999999999994,-0.7814999999999999,-0.44850000000000007,65.49875,20.03275,44.127250000000004,8.2615,11.9015,0.1275,3040.73975,0.1945,0.218,0.3115,0.1385,0.5552499999999999,17.61675,0.11274999999999999,4.44875,22.013749999999998,0.719,0.10099999999999999,3.20125,0.0205,0.8085,4.0,0.13075,0.1215,0.18224999999999997,0.06325,0.02875,0.037750000000000006,1192.0140000000001,1549.27525,225.81475,2.30675,45.95375,0.162,0.28175000000000006,0.10300000000000001,0.014499999999999999,0.12175,61.655,11.231,4.550000000000001,0.829,4.66,0.8490000000000001,329.944,60103.4635,1.575,27.224999999999998,85.30175,73.525,89.9,89.45,82.7,66.5,1.675,79.19999999999999,90.85,53.1,83.225,87.475,86.25,80.0,0.9335,0.0,-0.010902870678246301
116,FIN,Finland,Lahti,54402,2013.6666666666667,60.98330000000001,25.649999999999995,104.5,6141000000.0,488.2,119942.0,4.2,819660.0,140643.5,,696040.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,45.33833333333333,-1.9196666666666664,-0.9900000000000001,64.80799999999999,19.47,43.044333333333334,8.248,11.790666666666667,0.128,3017.8963333333336,0.19533333333333336,0.218,0.3115,0.1385,0.5396666666666666,17.521,0.12,4.414333333333334,22.007666666666665,0.7356666666666666,0.09833333333333333,3.187666666666667,0.022000000000000002,0.8033333333333333,4.003666666666667,0.134,0.12133333333333333,0.18299999999999997,0.064,0.03133333333333333,0.037000000000000005,1183.1373333333333,1538.1876666666667,223.64333333333335,2.251,45.656666666666666,0.16233333333333333,0.28300000000000003,0.10366666666666667,0.014333333333333332,0.12333333333333334,61.655,11.231,4.550000000000001,0.829,4.66,0.8490000000000001,329.944,60103.4635,1.575,27.2,85.27499999999999,73.33333333333333,90.2,89.33333333333333,82.7,66.5,1.4666666666666668,77.3,91.16666666666667,53.96666666666667,82.3,87.66666666666667,86.66666666666667,80.0,0.9323333333333333,0.0,0.015434890438537593
117,FIN,Finland,Turku,50154,2012.75,60.4518,22.2666,10.0,8700000000.0,246.0,186500.0,5.5,394750.0,579350.0,,1008075.0,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,45.91475,-3.423749999999999,-1.7692500000000002,65.5,19.5855,42.74225,8.366999999999999,11.9365,0.12975,2995.274,0.19624999999999998,0.222,0.31633333333333336,0.14100000000000001,0.522,17.968,0.11099999999999999,4.697,21.868499999999997,0.74825,0.09525,3.27475,0.020250000000000004,0.8562500000000001,3.98475,0.1365,0.12325,0.183,0.069,0.02925,0.035750000000000004,1174.3975,1527.2615,221.36599999999999,2.1942500000000003,45.3985,0.16275,0.28400000000000003,0.10425,0.014,0.12525,62.22666666666667,11.355333333333334,4.593333333333333,0.8383333333333334,4.673333333333333,0.8530000000000001,328.99133333333333,60033.968666666675,1.5766666666666669,27.1,85.25,73.35,90.15,90.35,82.7,66.15,3.325,77.3,91.77499999999999,52.1,81.45,87.7,87.5,80.0,0.93125,0.0,-0.042407334970125
118,FRA,France,Nancy,62180,2016.0,48.692054,6.184417,212.0,,142.3,265000.0,10.5,,,,2150000.0,,1.0,1.0,0.0,1.0,0.0,1.0,1.0,343.4735,1.091,3.7104999999999997,441.5615,98.0875,28.552500000000002,5.304,6.819000000000001,0.9684999999999999,37429.9055,2.396,0.131,0.168,0.123,6.8025,37.769,2.93,89.523,202.687,3.762,0.105,0.583,0.0455,1.3824999999999998,3.13,0.058499999999999996,0.2625,1.679,1.274,0.7569999999999999,0.4625,18785.550499999998,14385.1695,3287.322,160.68199999999996,688.0084999999999,2.5525,2.6155,1.5005000000000002,1.003,1.8215,329.6,5.097,59.87,0.926,37.54,0.581,2772.582000000001,42874.092,1.0659999999999998,31.75,80.0485,62.8,82.5,69.35,72.7,47.650000000000006,2.25,57.0,78.2,43.8,80.35,82.5,70.0,70.0,0.8955,0.0,0.0
119,FRA,France,Nice,50220,2011.0,43.71020000000001,7.26195,18.0,,1400.0,555000.0,,1871017.0,268674.0,0.0,2948000.0,2139692.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,337.084,-0.6623333333333333,-2.3640000000000003,439.2563333333333,102.17266666666667,30.336333333333332,5.209666666666667,6.788666666666667,0.9466666666666667,37369.152,2.401666666666667,0.1315,0.16999999999999998,0.1215,6.909666666666667,36.525666666666666,2.9706666666666663,85.31166666666667,201.45333333333335,3.913,0.10666666666666667,0.5643333333333332,0.046000000000000006,1.3183333333333334,3.1136666666666666,0.06066666666666667,0.25133333333333335,1.672666666666667,1.2093333333333334,0.7699999999999999,0.4706666666666666,18778.869333333332,14349.518333333333,3271.0586666666663,160.215,686.8793333333333,2.561,2.6186666666666665,1.5003333333333335,1.0036666666666667,1.8323333333333334,330.45000000000005,5.1185,60.465,0.9365,38.230000000000004,0.5925,2792.8240000000005,43259.66,1.0825,32.333333333333336,80.00533333333334,62.9,81.33333333333333,68.36666666666666,72.7,47.5,2.566666666666667,60.8,79.60000000000001,44.0,79.39999999999999,82.63333333333334,71.66666666666667,70.0,0.8956666666666667,0.0,-0.12056546328122157
120,FRA,France,Paris,31175,2011.857142857143,48.85660000000001,2.3522199999999995,26.0,204500000000.0,105.0,2261908.25,13.55,3359242.0,1836421.0,2917831.0,6271901.428571428,7949494.0,1.0,1.0,0.8571428571428571,1.0,1.0,1.0,1.0,342.82099999999997,-1.4528333333333332,-5.347166666666666,447.2820000000001,104.46083333333331,30.512333333333334,5.315333333333334,6.934833333333334,0.967,37088.53966666667,2.431,0.13525,0.17625,0.122,7.0635,40.17183333333333,3.0,85.34250000000002,203.24983333333333,3.9933333333333336,0.10949999999999999,0.6229999999999999,0.04649999999999999,1.3230000000000002,3.1511666666666667,0.06216666666666667,0.27416666666666667,1.702,1.2375,0.7953333333333332,0.48216666666666663,18747.488,14180.786666666667,3202.1925000000006,157.73083333333332,681.0536666666667,2.601166666666667,2.6365000000000003,1.5091666666666663,1.0078333333333334,1.8811666666666664,335.78999999999996,5.2227500000000004,61.3925,0.95475,38.28,0.5955,2822.47975,43897.99025,1.1085,32.233333333333334,79.91914285714286,63.34285714285714,81.64285714285714,68.94285714285714,70.5,48.55714285714286,3.5428571428571423,60.9,80.27142857142857,46.22857142857142,79.44285714285715,82.21428571428571,70.71428571428571,70.0,0.8943333333333333,0.0,-0.03466243605893076
121,GBR,United Kingdom,Birmingham,1850,2013.0,52.480174,-1.902907,140.0,84000000000.0,267.8,1101360.0,9.2,,,,5199.7,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,399.11,-5.534,-23.381,541.539,142.429,35.687,6.02,8.168,1.133,76697.595,4.966,0.155,0.21,0.177,4.553,47.889,4.525,165.114,174.291,2.737,0.069,0.722,0.068,2.49,2.629,0.041,0.333,1.456,2.379,1.218,0.311,56705.69,12758.533,6362.262,273.574,502.536,7.7810000000000015,2.345,2.952,1.73,1.357,461.54,6.9620000000000015,52.27,0.7879999999999999,28.4,0.428,2250.284,33941.955,0.872,34.8,82.88600000000002,76.4,90.0,78.0,,64.9,39.0,,86.0,71.8,76.4,88.0,90.0,80.0,0.924,0.0,0.0
122,GBR,United Kingdom,Bournemouth,54521,2013.25,50.7192,-1.8807599999999998,22.0,,108.0,192550.0,14.0,370791.0,431850.0,,744085.0,761873.0,0.75,1.0,0.75,0.5,0.5,0.5,0.5,389.1123333333333,-3.4476666666666667,-14.117333333333335,539.3076666666666,150.19500000000002,38.651,5.8326666666666656,8.083,1.0879999999999999,77083.03333333333,4.879,0.155,0.21,0.177,4.442333333333334,40.01233333333333,4.552333333333334,162.95766666666665,174.34799999999998,2.799666666666667,0.06666666666666667,0.6000000000000001,0.068,2.4423333333333335,2.613,0.041666666666666664,0.27699999999999997,1.437,2.272,1.137,0.29933333333333334,56742.793333333335,12933.283333333333,6524.067,278.1333333333333,506.93,7.636,2.3256666666666668,2.929,1.7140000000000002,1.3166666666666667,461.54,6.9620000000000015,52.27,0.7879999999999999,28.4,0.428,2250.284,33941.955,0.872,34.95,83.26975,77.42500000000001,92.075,79.775,90.90000000000002,64.975,43.375,54.166666666666664,89.975,73.125,81.95,86.975,90.0,80.0,0.926,0.0,-0.016424966460103496
123,GBR,United Kingdom,Cardiff,31052,2013.5,51.4816,-3.17909,65.0,11000000000.0,140.0,354300.0,9.7,,,,2043950.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,393.59900000000005,-4.1475,-17.201,538.8779999999999,145.2785,36.928,5.917999999999999,8.102,1.1099999999999999,76891.639,4.922499999999999,0.155,0.21,0.177,4.4815000000000005,43.525999999999996,4.535500000000001,163.3845,174.8945,2.777,0.0675,0.6545000000000001,0.068,2.4565,2.6295,0.0415,0.3025,1.4485,2.3255,1.1715,0.305,56725.2715,12846.282,6443.0895,275.847,504.7405,7.708,2.3355,2.941,1.722,1.3365,461.54,6.9620000000000015,52.27,0.7879999999999999,28.4,0.428,2250.284,33941.955,0.872,34.95,83.0145,76.4,91.9,78.15,93.0,65.0,40.45,40.4,87.95,72.3,80.7,87.5,90.0,80.0,0.925,0.0,-0.03949718045112782
124,GBR,United Kingdom,Leicester,54529,2014.8,52.6333,-1.1333,60.0,10420059749.0,73.175,347598.0,9.9,679822.9466666667,312433.11333333334,237938.47999999998,1251794.48,1117114.72,0.8,1.0,0.8,0.4,0.4,0.4,0.4,400.58,-3.785,-15.966000000000001,550.5173333333332,149.93733333333333,37.554,6.032333333333334,8.288333333333334,1.1256666666666668,76820.634,4.938,0.16099999999999998,0.2175,0.18150000000000002,4.4366666666666665,57.54033333333333,4.572333333333334,158.162,172.96399999999997,2.9043333333333337,0.067,0.8686666666666668,0.06866666666666667,2.3800000000000003,2.603666666666667,0.043666666666666666,0.3953333333333333,1.436,2.240666666666667,1.1860000000000002,0.30233333333333334,56713.776000000005,12816.687,6415.144,275.10966666666667,503.94233333333335,7.734666666666667,2.338666666666667,2.9426666666666663,1.7233333333333334,1.3446666666666667,473.08500000000004,7.16,52.175,0.7894999999999999,28.47,0.4305,2259.3945000000003,34193.1565,0.8845000000000001,34.0,83.1405,77.68,91.34,81.34,87.46666666666665,64.47999999999999,42.279999999999994,66.73333333333333,91.16,73.67999999999999,79.5,87.05999999999999,88.0,80.0,0.9249999999999999,0.2,-0.2608846563648688
125,GBR,United Kingdom,London,3422,2012.5,51.504799999999996,-0.07867999999999999,35.0,491550000000.0,1572.0,8694600.0,11.0,20333180.900000002,17303623.666666668,3558480.66,39820339.20166667,35890190.55,1.0,1.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,417.79783333333336,-4.045333333333333,-17.942833333333336,565.67,147.87216666666666,35.6925,6.329666666666667,8.567166666666667,1.1793333333333333,76476.75283333333,5.014,0.174,0.23174999999999998,0.19,4.327333333333334,78.36216666666668,4.455666666666667,156.1885,171.38616666666667,3.077833333333333,0.0655,1.1929999999999998,0.06716666666666667,2.3633333333333333,2.5936666666666666,0.04666666666666667,0.5313333333333334,1.4343333333333332,2.2631666666666668,1.1781666666666668,0.2953333333333333,56650.43083333334,12673.764000000001,6287.531333333333,271.33133333333336,500.2891666666667,7.860833333333335,2.3563333333333336,2.9635,1.7338333333333333,1.3821666666666665,497.0825,7.576499999999999,53.5125,0.8154999999999999,28.3925,0.4325,2282.7737500000003,34782.78375,0.91225,34.059999999999995,82.75333333333333,76.05,91.0,77.61666666666666,93.4,61.949999999999996,35.46666666666667,46.95,90.7,73.21666666666665,77.81666666666668,87.41666666666667,90.0,80.0,0.9245,0.0,-0.04230881450944849
126,GBR,United Kingdom,Manchester,35898,2012.25,53.4576,-2.15783,250.0,72886500000.0,1277.0,2762000.0,9.5,10630853.0,5998414.5,,16133998.75,,1.0,1.0,0.75,1.0,1.0,1.0,1.0,421.8975,-3.524,-15.216000000000001,566.0205,144.12275,34.43275,6.40125,8.58575,1.1965,76379.675,5.036,0.17300000000000001,0.22966666666666666,0.18800000000000003,4.34625,80.37100000000001,4.4502500000000005,157.7765,171.9405,3.013,0.066,1.2245,0.06725,2.3915,2.60625,0.045750000000000006,0.5469999999999999,1.442,2.3075,1.199,0.3,56639.673500000004,12630.6005,6247.3215,270.20975,499.20925,7.897500000000001,2.3612500000000005,2.9695,1.738,1.39275,495.7833333333333,7.549333333333334,53.51,0.8146666666666667,28.353333333333335,0.43133333333333335,2297.354333333333,34969.068666666666,0.9153333333333333,34.075,82.68925,75.85,90.95,77.575,93.0,62.475,34.725,40.4,90.275,72.95,77.05000000000001,87.45,90.0,80.0,0.9235000000000001,0.0,0.007212048156459261
127,GHA,Ghana,Accra,36039,2015.0,5.56543,-0.16819,,,,1986580.0,,911135.0,181038.0,141954.0,1234128.0,1234128.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.48,4.799,0.6629999999999999,19.045,4.565,31.528,0.486,0.64,0.04,336.274,0.021,,,,1.55,,,2.499,10.431,,0.052000000000000005,,,0.084,0.35,,,0.085,0.033,,0.102,4.164,288.255,13.803,,30.053,0.001,0.051,0.006,,0.075,,,,,,,,,,,56.06,56.0,48.9,32.9,43.7,83.5,79.0,9.5,59.5,56.2,63.7,65.1,70.0,60.0,0.606,0.0,0.0
